INDEX ALPHABETIZED BY YIDDISH SPELLING,,זוכצעטל לויטן ייִדישן אויסלייג,,,,,,,
,,,,,,,,,
/BA:NyE/,Romania,באַניע,,,,,,,
/BOSA'NTSh/,Romania,באָסאַנטש,,,,,,,
/BASARABYE/,Moldova,באַסאַראַביע,,,,,,,
/BOSLEV/,Ukraine,באָסלעוו,,,,,,,
/BO'SK(E)VITs/,Czech Republic,באָסק(ע)וויץ,,,,,,,
/BAPOLyE/,Ukraine,באַפּאָליע,,,,,,,
/BATsEVITSh/ (stress?),Belarus,באַצעוויטש,,,,,,,
?,Ukraine,באָקאָוואָיע?,,,,,,,
/BOKONy/,Hungary,באָקאָן,,,,,,,
/BAKOu/,Romania,באַקוי,,,,,,,
/BAKLEROVE/,Poland,באַקלעראָווע,,,,,,,
/BAKShT/,Belarus,באַקשט,,,,,,,
/BAR/,Ukraine,באַר,,,,,,,
/BARA'NEVITSh/,Belarus,באַראַנעוויטש,,,,,,,
/BARO'NEFKE/,Ukraine,באַראָנעווקע?,,,,,,,
/BA'RBEVITs/,Romania,באַרבעוויץ,,,,,,,
/BA'RBEVE/,Ukraine,באַרבעווע,,,,,,,
/BARDITShEV/,Ukraine,באַרדיטשעוו,,,,,,,
"/BARDyEV, BARTFELD/",Slovakia,"באַרדיעוו, באַרטפֿעלד",,,,,,,
/BORDEZhE'N/,Romania,באָרדעזשען,,,,,,,
/BORZNE/,Ukraine,באָרזנע,,,,,,,
/BARTKOVA RUDNyA/?,Ukraine,באַרטקאָוואַ רודניאַ?,,,,,,,
/BO'?RIFKE/?,Ukraine,באָריווקע,,,,,,,
/BO'RISLEV/,Ukraine,באָריסלעוו,,,,,,,
/BARISEV/,Belarus,באַריסעוו,,,,,,,
/BARNEV/,Poland,באַרנעוו,,,,,,,
/BA'RNEVE/,Poland,באַרנעווע,,,,,,,
/BOREDYANKE/,Ukraine,באָרעדיאַנקע,,,,,,,
/BOREVE'Ts/,Ukraine,באָרעוועץ,,,,,,,
/BAREMLyE/ (stress?),Ukraine,באַרעמליע,,,,,,,
/BARShTSh/?,Ukraine,באַרשטש?,,,,,,,
/BO'RShTShIFKE/,Ukraine,באָרשטשיווקע,,,,,,,
/BORShTShEV/,Ukraine,באָרשטשעוו,,,,,,,
/BORShE/,Romania,באָרשע,,,,,,,
/BU'DAPES(h)T/,Hungary,"בודאַפּעסט, בודאַפּעשט",,,,,,,
/BUDE-KO'?ShELEVE/,Belarus,בודע־קאָשעלעווע,,,,,,,
/BU'DENITs/,Ukraine,בודעניץ,,,,,,,
/BUZhO'R/,Romania,בוזשאָר,,,,,,,
/BU'ZhINKE/,Ukraine,בוזשינקע,,,,,,,
/BUZhENI:'?N/,Poland,בוזשענין,,,,,,,
/BUTShE'TSh/,Romania,בוטשעטש,,,,,,,
/BO'YBERIK/,Ukraine,בויבעריק,,,,,,,
/BUyD/,Belarus,בוּיד,,,,,,,
/BUyNOVITSh/ (stress?),Belarus,בוּינאָוויטש,,,,,,,
/BUyNITSh/,Belarus,בוּיניטש,,,,,,,
/BOyEM/,Hungary,בויעם,,,,,,,
"/BO'YERKE/, /BO'YBERIK/?",Ukraine,"בויערקע, בויבעריק?",,,,,,,
/BUKOVINE/,Poland,בוקאָווינע,,,,,,,
/BU'KAREShT/,Romania,בוקאַרעשט,,,,,,,
/BUKTShI/?,Belarus,בוקטשי?,,,,,,,
/BUKI'/,Ukraine,בוקי,,,,,,,
/BI'KEVINE/,Ukraine,בוקעווינע,,,,,,,
/BI'KEVINE/,Romania,"בוקעווינע, בוקאָווינע",,,,,,,
/BURShTI:'N/,Ukraine,בורשטין,,,,,,,
/BU'?ShAVITs/,Belarus,בושאַוויץ,,,,,,,
/BZOV/,Poland,בזאָוו,,,,,,,
/BZENTs/,Czech Republic,בזענץ,,,,,,,
/BZhILNE/,Ukraine,בזשילנע,,,,,,,
/BI'ZENEV/,Poland,בי(ד)זענעוו?,,,,,,,
/BYA'LISTOK/,Poland,ביאַליסטאָק,,,,,,,
/BYALE/,Poland,ביאַלע,,,,,,,
"/BYA'LEBZhIK/, /BZhA'LEBZhEG/",Poland,"ביאַלעבזשיק, בזשאַלעבזשעג",,,,,,,
/BYA'LETShEV/,Poland,ביאַלעטשעוו,,,,,,,
/BIGSAD?/,Romania,ביגסאַד?,,,,,,,
"/BIDGOSh/, /BROMBERG/",Poland,"בידגאָש, בראָמבערג",,,,,,,
/BI'(D)ZENEV/?,Poland,ביזענעוו,,,,,,,
"/BITE'N/, /BUTE'N/?",Belarus,"ביטען, בוטען?",,,,,,,
/BITShKEV/,Romania,ביטשקעוו,,,,,,,
/BITShKEV/,Ukraine,ביטשקעוו,,,,,,,
/BAyTSh/,Poland,"בייטש, בײַטש?",,,,,,,
/BAyTShI:'N/,Poland,בײַטשין,,,,,,,
/BAyLEV/,Poland,ביילעוו,,,,,,,
/BAyNITs/,Romania,בײַניץ,,,,,,,
/BEySEGOLE/,Lithuania,בייסעגאָלע,,,,,,,
/BAyKI'/,Belarus,בײַקי,,,,,,,
/BAyRO'MTSh/,Ukraine,בײַראָמטש,,,,,,,
/BAyShTSh/,Poland,ביישטש,,,,,,,
/BI'LG(E)RAy/,Poland,"בילג(ע)רײַ, בילגאָרײַ",,,,,,,
/BILVARITs/,Ukraine,בילוואַריץ,,,,,,,
/BILIN/,Ukraine,בילין,,,,,,,
/BILITs/,Poland,ביליץ,,,,,,,
/BILSK/,Poland,בילסק,,,,,,,
/BILE-KERNETsE/,Ukraine,בילע־קערנעצע,,,,,,,
/BILEZERKE/,Ukraine,בילעזערקע,,,,,,,
/BILEPILyE/,Ukraine,בילעפּיליע,,,,,,,
/BILKAMIN/,Ukraine,בילקאַמין,,,,,,,
/BILKE/,Ukraine,בילקע,,,,,,,
/BÜM(E)SL/,Czech Republic,בימ(ע)סל,,,,,,,
/BISTRITs/,Romania,ביסטריץ,,,,,,,
/BISTRE/,Romania,ביסטרע,,,,,,,
/BISK/,Ukraine,ביסק,,,,,,,
/BISK/?,Poland,ביסק?,,,,,,,
/BI'SKEVITs/,Poland,ביסקעוויץ,,,,,,,
/BYELKO/?,Ukraine,ביעלקאָ?,,,,,,,
/BYENIV/?,Poland,ביעניוו?,,,,,,,
/BIRZ/,Lithuania,בירז,,,,,,,
/BI'ShTENE/,Ukraine,בישטענע,,,,,,,
/BIShEV/,Ukraine,בישעוו,,,,,,,
/BLO'DEVE/,Poland,בלאָדעווע,,,,,,,
/BLO'DEFKE/,Poland,בלאָדעווקע,,,,,,,
"/BLAZh/, /BLAZNDORF/?",Romania,בלאַזש = בלאַזנדאָרף?,,,,,,,
/BLU:ZhEV/,Poland,בלאָזשעוו,,,,,,,
/BLO'TNITsE/,Ukraine,בלאָטניצע,,,,,,,
/BLAKhOVNyE/,Poland,בלאַכאָווניע,,,,,,,
/BLAShNE/,Belarus,בלאַשנע,,,,,,,
/BLAShKE/,Poland,בלאַשקע,,,,,,,
/BLOyNE/,Poland,בלוינע,,,,,,,
/BLIZNE/,Poland,בליזנע,,,,,,,
/BLIZhI:'?N/,Poland,בליזשין,,,,,,,
/BLI'ShTShENKE/,Ukraine,בלישטשענקע,,,,,,,
/BLENDEV/,Poland,בלענדעוו,,,,,,,
/BNE'TKEVITs/,Ukraine,בנעדקעוויץ,,,,,,,
/BEDNER/,Poland,בעדנער,,,,,,,
/BEDEVL(y)E/,Ukraine,בעדעוול(י)ע,,,,,,,
/BEZ(h)OVITs/ (stress?),Slovakia,בעז(ש)אָוויץ,,,,,,,
/BE'?ZBERID/,Ukraine,בעזבעריד,,,,,,,
/BEZVODNE/,Belarus,בעזוואָדנע,,,,,,,
/BETIGOLE/,Lithuania,בעטיגאָלע,,,,,,,
/BETI:'N/,Poland,בעטין,,,,,,,
/BETLEN/,Romania,בעטלען,,,,,,,
/BEKhEV/,Poland,בעכעוו,,,,,,,
/BELDZ/,Ukraine,בעל(ד)ז,,,,,,,
"/BELAZER/, /BELOZE(R)/?",Ukraine,בעלאַזער,,,,,,,
/BELOKOROVITSh/?,Ukraine,בעלאָקאָראָוויטש?,,,,,,,
/BELDZITs/,Poland,בעלדזיץ,,,,,,,
/BELTIK/?,Hungary,בעלטיק?,,,,,,,
/BELI'LEFKE/,Ukraine,בעלילעווקע,,,,,,,
/BELINI'?TSh/,Belarus,בעליניטש,,,,,,,
/BELINITs/?,Belarus,בעליניץ?,,,,,,,
/BELINKOVITSh/,Belarus,בעלינקאָוויטש,,,,,,,
/BELITsE/,Belarus,בעליצע,,,,,,,
/BE'LKhETEV/,Poland,בעלכעטעוו,,,,,,,
/BELEU'SEFKE/,Ukraine,בעלעוסעווקע,,,,,,,
/BE'LENyESh/?,Romania,בעלעניעש?,,,,,,,
/BELEROTKE/,Ukraine,בעלעראָדקע?,,,,,,,
/BELTs/,Moldova,בעלץ,,,,,,,
/BENDZI:'N/,Poland,בענדזין,,,,,,,
/BENDI:'N/,Poland,בענדין,,,,,,,
/BENDE'R/,Moldova,בענדער,,,,,,,
/BENDKEV/?,Poland,בענדקעוו?,,,,,,,
/BENTShI:'N/?,Poland,בענטשין,,,,,,,
/BENyAKO'N/,Belarus,בעניאַקאָן,,,,,,,
/BENE/,Ukraine,בענע,,,,,,,
"/BENShI':N/, /ZBONShI:'N/",Poland,"בענשין, זבאַנשין",,,,,,,
/BESERMIN/ (stress?),Hungary,בעסערמין,,,,,,,
/BEKO'SK/?,Poland,בעקאָסק?,,,,,,,
/BE'KEShTShABE/,Hungary,בעקעשטשאַבע,,,,,,,
/BEROMITKE/,Ukraine,בעראָמיטקע,,,,,,,
/BERDYA'NSK/,Ukraine,בערדיאַנסק,,,,,,,
"/BERDA':N/, /GROyS-VERDA:'N/",Romania,"בערדײַן, גרויס־ווערדאַן",,,,,,,
/BERDIKOVITs/,Ukraine,בערדיקאָוויץ,,,,,,,
/BERVENA?FKE/,Belarus,בערווענאַווקע?,,,,,,,
/BERZhA'N/,Ukraine,בערזשאַן,,,,,,,
/BERZhI:'N/,Poland,בערזשין,,,,,,,
/BERTSh/,Poland,בערטש,,,,,,,
/BERINE'ShT/,Ukraine,בערינעשט,,,,,,,
/BERIShPOLyE/?,Ukraine,בערישפּאָליע?,,,,,,,
/BERLA'D/,Romania,בערלאַד,,,,,,,
/BEREG/,Hungary,בערעג,,,,,,,
/BEREG-GUDL/?,Hungary,בערעג־גדול,,,,,,,
"/BE'REKSAS/, /BERHI'/?",Ukraine,"בערעגסאַס, בערהי?",,,,,,,
/BEREZA'N/,Ukraine,בערעזאַן,,,,,,,
/BEREZDI'?V/,Ukraine,בערעזדיוו,,,,,,,
/BEREZIV/,Ukraine,בערעזיוו,,,,,,,
/BEREZNIK/ (stress?),Ukraine,בערעזניק,,,,,,,
/BEREZNE/,Ukraine,בערעזנע,,,,,,,
/BERE'ZEFKE/,Ukraine,בערעזעווקע,,,,,,,
/BEREME'T/,Ukraine,בערעמעט,,,,,,,
/BERE'ShT/,Romania,בערעשט,,,,,,,
/BERCEL/,Hungary,בערצעל,,,,,,,
/BE'RKOVITs/,Ukraine,בערקאָוויץ,,,,,,,
/BERKEZ/?,Romania,בערקעז,,,,,,,
/BERShED/,Ukraine,בערשעד,,,,,,,
/BEShENKOVITSh/,Belarus,בעשענקאָוויטש,,,,,,,
/BRAGIShE/?,Moldova,בראַגישע?,,,,,,,
/BROD/,Ukraine,בראָד,,,,,,,
/BRAHI'?N/,Belarus,בראַהין,,,,,,,
/BROVA'R/,Ukraine,בראָוואַר,,,,,,,
/BROZhE/,Belarus,בראָזשע,,,,,,,
/BRATOLU'BEFKE/?,Ukraine,בראַטאָלובעווקע?,,,,,,,
/BRA'?TsKOyE/,Ukraine,בראַטסקאָיע?,,,,,,,
/BRA'TKEVITs/,Poland,בראַטקעוויץ,,,,,,,
/BRALEV/,Ukraine,בראַלעוו,,,,,,,
/BRANDES/,Czech Republic,בראַנדעס,,,,,,,
/BRO'NyEFKE/,Ukraine,בראָניעווקע,,,,,,,
/BRONI'ShT/,Moldova,בראָנישט,,,,,,,
/BRONyKE/,Ukraine,בראָנקע,,,,,,,
/BROSLEV/ [the widespread spelling /BRESLOV/ is an error!],Ukraine,בראָסלעוו,,,,,,,
/BRESLEV/,Belarus,"בראַסלעוו, ברעסלעוו",,,,,,,
/BROK/,Poland,בראָק,,,,,,,
/BRUDNE/,Poland,ברודנע,,,,,,,
/BRUZNyATEV/?,Ukraine,ברוזניאַטעוו?,,,,,,,
/BROyD/,Czech Republic,ברויד,,,,,,,
/BROyD/,Poland,ברויד,,,,,,,
/BRESILEV/,Ukraine,"ברוסילעוו, ברעסילעוו",,,,,,,
/BRIGL/,Poland,בריגל,,,,,,,
?,Lithuania,בריטעווע,,,,,,,
/BRITShO'N/,Moldova,בריטשאַן?,,,,,,,
/BRI'TShEVE/,Moldova,בריטשעווע,,,,,,,
/BRAyLE/,Romania,ברײַלע,,,,,,,
/BRAyNSK/,Poland,ברײַנסק,,,,,,,
/BRIN/,Czech Republic,ברין,,,,,,,
/BRISK (DELITE)/,Belarus,בריסק (דליטע),,,,,,,
/BRISK-DEKIE/,Poland,בריסק־דקיִע,,,,,,,
/BRIShTShE/,Poland,ברישטשע,,,,,,,
/BRE'ZOVITs/,Hungary,ברעזאָוויץ?,,,,,,,
/BREZVE/,Slovakia,ברעזווע,,,,,,,
/BREZNE/,Slovakia,ברעזנע,,,,,,,
/BREZNE/,Ukraine,ברעזנע,,,,,,,
/BREZNEVOLyE/,Ukraine,ברעזנעוואָליע,,,,,,,
/BRE'ZEVE/,Belarus,ברעזעווע,,,,,,,
/BRE'ZEV(E)/,Poland,ברעזעווע,,,,,,,
"/BRETShI:'N/?, /BROTShN/",Ukraine,"ברעטשין, בראָטש(י)ן?",,,,,,,
/BRE'STETShKE/,Ukraine,ברעסטעטשקע,,,,,,,
/BRESLE/,Poland,ברעסלע,,,,,,,
/(G)LUBO'K/,Belarus,ג(ל)ובאָק,,,,,,,
/GO'V(E)ROVE/,Poland,גאָוו(ע)ראָווע,,,,,,,
/GAVE/,Hungary,גאַווע,,,,,,,
"/GO'VRITShEV/?, /GO'RVITShEV/",Poland,"גאָווריטשעוו?, גאָרוויטשעוו",,,,,,,
/GAVRE/?,Lithuania,גאַוורע?,,,,,,,
/GATSh/,Poland,גאַטש,,,,,,,
/GOLOFTShIN/?,Belarus,גאָלאָווטשין?,,,,,,,
/GOLDING/,Latvia,גאָלדינג,,,,,,,
/GO'LIGE/,Ukraine,גאָליגע,,,,,,,
/GOLI:'N/,Poland,גאָלין,,,,,,,
/GALITs/,Romania,גאַליץ,,,,,,,
/GOMBI:'N/,Poland,גאָמבין,,,,,,,
/GANTShE'ShT/? /INTShE'ST/?,Moldova,גאַנטשעשט? אינטשעסט?,,,,,,,
"/GONyONDZ/, /GONyENDZ/",Poland,גאָניאָנדז,,,,,,,
/GANITSh/,Ukraine,גאַניטש,,,,,,,
/GONShEROVE/?,Poland,גאָנשעראָווע?,,,,,,,
/GOSTI:'N/?,Poland,גאָסטין?,,,,,,,
/GOSTL/,Czech Republic,גאָסטל,,,,,,,
/GO'STEVITs/,Poland,גאָסטעוויץ,,,,,,,
/GA'RBOVITs/,Poland,גאַרבאָוויץ,,,,,,,
/GORDZ/,Lithuania,גאָרדז,,,,,,,
/GARVELI:'N/,Poland,"גאַרוועלין, גאַרוואָלין",,,,,,,
/GORA'Y/,Poland,גאָרײַ,,,,,,,
/GORLITs/,Poland,גאָרליץ,,,,,,,
/GARMEKIFKE/,Ukraine,גאַרמעקיווקע,,,,,,,
/GORShKEV/,Poland,גאָרשקעוו,,,,,,,
"/GO'RShKEVITs/, /GA'RShKEVITs/",Poland,"גאָרשקעוויץ, גאָרשקאָוויץ?, גאַרשקעוויץ?",,,,,,,
/GOShTShI:'?N/,Poland,גאָשטשין,,,,,,,
/GDU?V/,Poland,גדוּוו?,,,,,,,
"/GU'DLEVE/, /GA'RLEVE/?",Lithuania,"גודלעווע, גאַרלעווע?",,,,,,,
/GUDE'?L/,Lithuania,גודעל,,,,,,,
"/GVODZhITs/, /GVOZYITs/?",Ukraine,"גוואָדזשיץ, גוואָזייִץ?",,,,,,,
/GVOZDOFKE/,Ukraine,גוואָזדאָווקע,,,,,,,
/GOyTAyN/?,Czech Republic,גויטײַן?,,,,,,,
/GIDO'K/,Lithuania,גידאָק,,,,,,,
/GYULA'R/,Romania,גיולאַר,,,,,,,
/GA'YNEFKE/,Poland,גײַנעווקע,,,,,,,
/GAyE/,Czech Republic,גײַע,,,,,,,
/GI'NShPERIK/,Russia,"גינשפּעריק, קיניגסבערג",,,,,,,
/GISING/,Austria,גיסינג,,,,,,,
/GI:(E)R/,Poland,"גיר, גיִער",,,,,,,
/GIRTEGOLE/,Lithuania,גירטעגאָלע,,,,,,,
/GLOGEV/,Poland,גלאָגעוו,,,,,,,
/GLO'VETShEV/,Poland,גלאָוועטשעוו,,,,,,,
/GLANDE/,Slovakia,גלאַנדע,,,,,,,
/GLUKhe/,Lithuania,גלוכע,,,,,,,
/GLyOVNE/,Poland,גליאָוונע,,,,,,,
/GLINE/,Ukraine,גלינע,,,,,,,
/GLI'NEVITs/,Poland,גלינעוויץ,,,,,,,
/GLISK/,Poland,גליסק,,,,,,,
"/GNI'VIShEV/, /NyE'VEShEV/?",Poland,"גניווישעוו, ניעוועשעוו?",,,,,,,
/GNyEVEN/,Ukraine,גניעווען,,,,,,,
/GNEZNE/,Poland,גנעזנע,,,,,,,
/GE'DELE/?,Hungary,געדעלע?,,,,,,,
/GE'DREVITs/,Lithuania,געדרעוויץ,,,,,,,
/GELVA'N/,Lithuania,געלוואַן,,,,,,,
/GE'LENOV/,Poland,געלענאָוו,,,,,,,
/GENITShE'F?SK/,Ukraine,געניטשעוו?סק,,,,,,,
/GER/,Poland,גער [לשון־קודש: גור],,,,,,,
/GERDI'SK/,Poland,גערדיסק,,,,,,,
/GERMANOFKE/,Ukraine,גערמאַנאָווקע,,,,,,,
/GRABEV/?,Poland,גראַבעוו?,,,,,,,
/GRA'BEVITs/,Poland,גראַבעוויץ,,,,,,,
/GRA'BEVE/,Poland,גראַבעווע,,,,,,,
/GRA'BEVE/,Poland,"גראַבעווע, גראַבאָווע?",,,,,,,
/GRA'BEFKE/?,Poland,גראַבעווקע,,,,,,,
/GROGMERE'ShT/,Romania,גראָגמערעשט,,,,,,,
/GRODZhISK/,Poland,גראָדזשיסק,,,,,,,
/GRODZhITsK/,Poland,גראָדזשיצק,,,,,,,
"/GRODLE/, /ARODLE/",Poland,"גראָדלע, אַראָדלע",,,,,,,
/GRODNE/ (older /HARODNE/),Belarus,"גראָדנע, האַראָדנע",,,,,,,
/GRODEK/,Ukraine,גראָדעק,,,,,,,
/GRO'KhOLITs/,Poland,גראָכאָליץ,,,,,,,
/GROKhEV/,Poland,גראָכעוו,,,,,,,
/GRANOV/?,Ukraine,גראַנאָוו?,,,,,,,
/GRANITs/,Poland,גראַניץ,,,,,,,
/GRO'SELES/,Ukraine,גראָסעלעס,,,,,,,
/GRUZD/,Lithuania,גרוזד,,,,,,,
/GROyS-ILVE/?,Romania,גרויס־אילווע,,,,,,,
/GROyS-OROS/,Hungary,גרויס־אָראָס,,,,,,,
/GROyS-BA'NHEDyESh/,Hungary,גרויס־באַנהעדיעש,,,,,,,
/GROyS-BRE'STEVITs/,Belarus,"גרויס־ברעסטעוויץ, ־ברעסטאָוויץ?",,,,,,,
/GROyS-DOBOSh/,Hungary,גרויס־דאָבאָש,,,,,,,
/GROyS-METShETNE/,Ukraine,גרויס־מעטשעטנע,,,,,,,
/GROyS-SO'LETShNIK/,Lithuania,גרויס־סאָלעטשניק,,,,,,,
/GROyS-SELITSh/ (stress?),Ukraine,גרויס־סעליטש,,,,,,,
/GROyS-KRIVE/,Ukraine,גרויס־קריווע,,,,,,,
/GROyS-RADOMIShL/,Poland,גרויס־ראַדאָמישל,,,,,,,
/GROySDORF/,Belarus,גרויסדאָרף,,,,,,,
/GRIBEV/,Poland,גריבעוו,,,,,,,
/GRIVE/,Latvia,גריווע,,,,,,,
/GRAyDING/,Ukraine,גרײַדינג,,,,,,,
/GRAyVI/,Poland,גרײַווע,,,,,,,
/GRI'NKIShOK/,Lithuania,גרינקישאָק,,,,,,,
/GRI:TsE/,Poland,גריצע,,,,,,,
/GRIShINE/ (stress?),Ukraine,גרישינע,,,,,,,
/GRIShKABU'D/,Lithuania,גרישקאַבוד,,,,,,,
/DO(L)HE/,Ukraine,דאָ(ל)הע,,,,,,,
/DOBZhI:'?N/,Poland,דאָבזשין,,,,,,,
/DABE'yK/,Lithuania,דאַבייק,,,,,,,
/DOBISh/,Hungary,דאָביש,,,,,,,
/DOBROMISL/ (stress?),Belarus,דאָבראָמיסל,,,,,,,
/DOBRONy/,Ukraine,דאָבראָן,,,,,,,
/DOBRONKE/,Ukraine,דאָבראַנקע?,,,,,,,
/DOBRYANKE/,Ukraine,דאָבראַנקע?,,,,,,,
/DOBRIN/ (stress?),Belarus,דאָברין,,,,,,,
/DOBRE/,Ukraine,דאָברע,,,,,,,
/DOBREVE'LITShKOVE/,Ukraine,דאָברעוועליטשקאָווע,,,,,,,
/DOBREMI:?'L/,Ukraine,"דאָברעמיל, דאָבראָמיל",,,,,,,
/DAGDE/,Latvia,דאַגדע,,,,,,,
/DAUGE'L/?,Lithuania,דאַוגעל,,,,,,,
/DAVIDOFKE/,Belarus,דאַווידאָווקע,,,,,,,
/DA'TNEVE/,Lithuania,דאַטנעווע,,,,,,,
/DALATShITs/,Belarus,דאַלאַטשיץ,,,,,,,
/DALHINEV/,Belarus,דאַלהינעוו,,,,,,,
/DO'LENE/,Ukraine,"דאָלענע, דאָלינע?",,,,,,,
/DOMA'?NEFKE/,Ukraine,דאָמאַנעווקע,,,,,,,
/DOMBREVI'?N/,Moldova,דאָמברעווין? דאָברעווען?,,,,,,,
/DO'MBREVITs/,Moldova,דאָמברעוויץ,,,,,,,
/DO'MBREVITs/,Ukraine,דאָמברעוויץ,,,,,,,
/DO'?MBREVE/,Poland,דאָמברעווע,,,,,,,
/DAMI'R/,Belarus,דאַמיר,,,,,,,
/DONDOSh'AN/?,Moldova,דאָנדאָשאַן?,,,,,,,
/DANTsK/,Poland,דאַנצק,,,,,,,
/DA'NKERE/,Latvia,דאַנקערע,,,,,,,
/DOKShITs/,Belarus,דאָקשיץ,,,,,,,
/DARABA'N/,Romania,דאַראַבאַן,,,,,,,
/DORBYA'N/? /DROBYA'N/?,Lithuania,דאָרביאַן? דראָביאַן?,,,,,,,
/DORKhO'Y/,Romania,דאָרכוי,,,,,,,
/DARME?NE'ShT/,Romania,דאַרמאַ?נעשט,,,,,,,
/DORNE/,Romania,דאָרנע,,,,,,,
/DARShU'NIShOK/,Lithuania,דאַרשונישאָק,,,,,,,
/DAShEV/,Ukraine,דאַשעוו,,,,,,,
/DAShKOFKE/,Belarus,דאַשקאָווקע,,,,,,,
/DUBOVE/?,Ukraine,דובאָווע,,,,,,,
/DUBE?SA'R/,Moldova,דובאָסאַר?,,,,,,,
/DUBINIK/ (stress?),Lithuania,דוביניק,,,,,,,
/DUBROVNE/,Belarus,דובראָוונע,,,,,,,
/DUBROVE/,Poland,דובראָווע,,,,,,,
/DUBROFKE/,Ukraine,דובראָווקע,,,,,,,
/DUGE'LIShOK/,Lithuania,דוגעלישאָק,,,,,,,
/DVORITs/,Belarus,דוואָריץ,,,,,,,
/DVU:(R)T/,Poland,דוווּרט,,,,,,,
/DOyG/,Lithuania,דויג,,,,,,,
/DU'NAFELDVAR/,Hungary,דונאַפֿעלדוואַר?,,,,,,,
/DUNI'LEVITSh/,Belarus,"דונילעוויטש, דונילאָוויטש",,,,,,,
/DUSyA'T/,Lithuania,דוסיאַט,,,,,,,
/DUKO'R/,Belarus,דוקאָר,,,,,,,
/DIKLE/,Poland,"דוקלע, דיקלע",,,,,,,
/DZVINyETSh/,Ukraine,דזוויניעטש,,,,,,,
/DZhAShKEV/,Ukraine,דזשאַשקעוו,,,,,,,
/DZhIR'GEVE/,Poland,דזשירגעווע,,,,,,,
/DI BORGES/,Romania,די באָרגעס,,,,,,,
/DI DO'LENE/,Ukraine,די דאָלענע,,,,,,,
/DI'?BINITs/,Ukraine,דיביניץ,,,,,,,
/DIBI'NEVE/,Ukraine,דיבינעווע,,,,,,,
/DIBNE/,Ukraine,"דיבנע, דובנע",,,,,,,
/DI'BEVE/,Ukraine,דיבעווע,,,,,,,
/DIBENKE/,Poland,דיבענקע,,,,,,,
/DIBRATEV/,Ukraine,דיבראַטעוו,,,,,,,
/DI'BREFKE/,Ukraine,דיברעווקע,,,,,,,
/DyULE/,Hungary,דיולע,,,,,,,
/DA:?TSh MOKRE/,Ukraine,דײַטש מאָקרע,,,,,,,
/DI'LEVE/,Ukraine,דילעווע,,,,,,,
/DIMER/,Ukraine,דימער,,,,,,,
/DI'?MERKE/,Ukraine,דימערקע,,,,,,,
/DINDISh/,Hungary,דינדיש,,,,,,,
/DINEV/,Poland,דינעוו,,,,,,,
/DI'NEVITs/,Ukraine,דינעוויץ,,,,,,,
/DISNE/,Belarus,דיסנע,,,,,,,
/DyEMRE/,Hungary,דיעמרע,,,,,,,
/DI'ShENEV/,Ukraine,דישענעוו,,,,,,,
/DMI'TREFKE/,Ukraine,דמיטרעווקע,,,,,,,
/DE'VELTEV/,Lithuania,"דעוועלטעוו, דעוועלטאָוו",,,,,,,
/DEVE'NIShOK/,Lithuania,דעווענישאָק,,,,,,,
/DELETI:'N/,Ukraine,דעלעטין,,,,,,,
/DELEFI'?NEFKE/,Ukraine,דעלעפֿינעווקע,,,,,,,
/DEMBITs/,Poland,דעמביץ,,,,,,,
"/DEMBLIN/, /MODZhITs/",Poland,"דעמבלין, מאָדזשיץ",,,,,,,
/DEMBEV/,Poland,דעמבעוו,,,,,,,
/DEMI'DEFKE/,Ukraine,דעמידעווקע,,,,,,,
/DEMI'EFKE/,Ukraine,דעמיִעווקע,,,,,,,
"/DENILEV/, /DA'NILEV/",Ukraine,"דענילעוו, דאַנילעוו",,,,,,,
/DESE'ShT/,Romania,דעסעשט,,,,,,,
/DER ZAMD/! /PYEyNE/?,Ukraine,"דער זאַמד, פּיעינע?",,,,,,,
/DE'RETShKE/,Hungary,דערעטשקע,,,,,,,
/DERP(E)T/,Estonia,דערפּ(ע)ט,,,,,,,
/DEySh/,Romania,דעש,,,,,,,
/DEShVE'Ts/,Ukraine,דעשוועץ,,,,,,,
/DROHI'TShN?/,Belarus,דראָהיטשין,,,,,,,
/DRAZhNE/,Ukraine,דראַזשנע,,,,,,,
/DRA'TShINITs/,Ukraine,דראַטשיניץ,,,,,,,
/DRA'TShENE/,Ukraine,דראַטשענע,,,,,,,
/DRU'ZGENIK/,Lithuania,דרוזגעניק,,,,,,,
/DRUyE/,Belarus,דרוּיע,,,,,,,
/DRILTSh/,Poland,דרילטש,,,,,,,
/DREHI'V/,Ukraine,דרעהיוו,,,,,,,
/DREZNITs/,Czech Republic,דרעזניץ,,,,,,,
/DRETShN/,Belarus,דרעטשן,,,,,,,
/HADAS/,Hungary,האַדאַס,,,,,,,
/HADyITSh/,Ukraine,האַדיטש,,,,,,,
/HATNE/,Romania,האַטנע,,,,,,,
/HOLATI'N/?,Ukraine,האָלאַטין?,,,,,,,
/HOLAS/,Hungary,האָלאַס,,,,,,,
/HOLMI'N/,Romania,האָלמין,,,,,,,
/HAMO'R/,Romania,האַמאָר,,,,,,,
/HOMLyE/,Belarus,האָמליע,,,,,,,
/HA'NTsEVITSh/,Belarus,האַנצעוויטש,,,,,,,
/HANShVITs/,Slovakia,האַנשוויץ,,,,,,,
/HO'TsEPLOTs/,Czech Republic,האָצעפּלאָץ,,,,,,,
/HORODO'K/,Belarus,האָראָדאָק,,,,,,,
