גאָטאױף,1
ירושליםאױף,1
"שִׂמחה.
",1
אדוםדעם,1
ירושלים;די,1
אָפּצאָלןדײַן,1
צעהאַקןדײַנע,1
"פֿעלדז.

",1
טרײַשאַפֿט;װאָרום,1
נאָמעןהאָסטו,1
געמוטיקט,1
לעבסטו,1
אױף;צו,1
להַכעִיס,1
"פֿאַרלאָזן.

",1
אױסגעפֿאָרשט,4
זיפּסטו,1
באַהאַװנט,3
באַלעגערט,1
גײַסט?און,1
אַנטלױפֿן?,2
אױסבעטן,1
"ליכטיקײט.
",3
געװעבט,1
געמאַכט;װוּנדערלעך,1
פֿאַרבאָרגענישגעשטריקט,1
אומגעפֿורעמט,1
אױגן;יאָ,1
האַרב,1
מספּר!,1
דערגײן,1
דױער,1
"דײַנער.
",1
רָשע!און,1
בלוטיק,1
כּװנה,3
פֿאָרש,1
פֿאַרדראָסיקער,4
"װעג.

",1
אָטערשלאַנג,1
באַהיטן;די,1
אומצושטױסן,1
דו;פֿאַרנעם,1
באַװאָפֿענונג,1
אַרומרינגלער,1
צונגמענטש,1
פֿאַרשטױסונג,1
שלעכטיקײטמיט,1
אומרעכט;און,1
זיסע,3
ריכטער;און,1
ליבלעך,1
"אַריבערגײן.

",1
באַקענטן;פֿאַרלאָרן,1
זײער;זײַ,1
קרײנען,1
געשטאָרבענע,2
טוּונג;אָן,1
גאָט;דײַן,1
פֿירןאױף,1
אונטערברענגן,1
אַנטרינעןמײַן,1
אים?און,2
ריר,3
פֿאַרטומל,1
זײַנעןװי,1
װינקלזײַלןגעשניצט,1
אַרױסגעבנדיק,1
באַלאָדן;קײן,1
מעשׂיות,1
פֿאַרצײלן,1
אײביקײטן,1
געבױגענע,2
זעטיקסט,1
נאָמעןאײביק,1
שטױב;אין,1
זײ;דער,1
"הונגעריקע.
",1
פֿרעמדע;דעם,1
הַלְלוּיָה;װאָרום,1
ליבלעך;שײן,1
ברעקלעך;פֿאַר,1
צעגײן;ער,1
מלאכים;לױבט,1
לבֿנה;לױבט,1
אײביק;ער,1
"פֿאַרגײן.
",2
נעבל;דער,1
דערהױבן;זײַן,1
דערהײבונגען,1
צװײשאַרפֿיקע,1
שטראָפֿונגען,1
אָנגעשריבענעם,1
בלאָזונג,1
קלינגעדיקע,1
הילכיקע,1
"יהואש
מִשלֵי

",1
שפּריכװערטער,4
געשײַטקײט,4
תּחבוּלות,4
מליצה,1
"רעטענישן.
",1
„קום,2
אונדז!לאָמיר,1
גאַנצערהײט,1
אַלעמען”,1
לאָקערט,1
גײַציק,2
טױעראײַנגאַנגען,1
פֿאַרנאַרטע,3
שלװה,3
אױפֿצופּאַסן,3
רעכטאון,1
גענג,1
אומבאַקענטער,3
אַריכת-ימים,3
לעבןאון,1
חןאין,1
"שטעגן.
",2
"בײנער.
",1
האָלט,1
טײַערער,1
פּערל,4
חפֿצים,2
"באַגליקט.
",3
אױגן;היט,1
אומגעריכטן,1
באַצװינגעניש,1
בכּוח,2
„גײ,1
געבן”,1
"רָעה.
",1
"פֿאַרטרױט.
",1
ציטעריקער,1
אײנאײנציקער,1
געזאָגטזאָל,1
פֿאַרשטאַנדיקײט;זאָלסט,1
דערהײבן;זי,1
מײַד,1
װײַך,1
פּאַס,1
בליקן,1
"שלעכטס.

",1
האָניקזאַפֿט,4
צװײשנײַדיקע,1
שפּאַרן,1
אַכזר,4
װילדפֿרעמדן,1
אױער!,1
בײזאין,1
לױפֿיקס,1
חֵנעװדיקע,1
הירשין,1
אַרומנעמען,1
אַנדערער?,1
מוסר;און,1
"פֿאַרבלאָנדזשעט.
",2
עָרבֿ,7
האַנטגײ,1
שטײ-צו,1
מוראַזשקע,1
פֿױלער,10
ליגן?װען,1
שלאָף?,1
„נאָך,2
דרעמלען,2
פֿאַרלײגטע,2
הענט”,2
גײ-חיל,2
געפּאַנצערטער,2
װינקט,2
שאַרט,1
טײַטלט,1
ליגנערישע,2
אומרעכט;פֿיס,1
קניפּ,1
אָנצינדן?,1
פֿיל;דעם,1
"שוחד.

",1
שװעסטער;און,1
שפּרײַזט,1
אָנטו,1
באַהאַלטענעם,1
רױשיק,1
קושט,1
דעקן,3
געשפּינסן,1
באַשפּריצט,1
געלעגערמיט,1
אַלאָע,1
אײַנרעדעניש,1
לעבער;װי,1
פֿאַרבלאָנדזשען,1
דערהרגעטע,1
אַרײַנקום,1
געהױבנס,1
מױלניטאָ,1
פֿאַרדרײטס,1
קרומס,1
שלעכטס;האָפֿערדיקײט,1
בריהשאַפֿט,4
הצלחה,2
געװעןבין,1
קװאַלןמיט,1
שטױבן,2
דערבײַ;װען,1
באַװעלטיקט,2
ערדישער,2
פֿאַרװילדערט,2
בײַשטידלען,1
אײַנגאַנגען!,1
פֿאַרפֿעלט,3
רופֿטאױף,1
אַהער;װוּ,1
נאַרישקײטן,2
מוסערט,2
טאַדל,1
ליאַרעמט;לױטער,1
לײַכטזיניקײט,1
פֿאַרבײַגײערװאָס,1
אַהער;און,1
געשמאַק,1
"געסט.

",1
"שלמהן.
אַ",1
פֿאַרהונגערן,1
פֿאַרשטױסט,1
אָפּגעלאָזטער,3
פֿלײסיקע,3
"רײַך.
",2
טױגעניכטס,3
"שניטצײַט.
",1
צדיק;און,1
"אומרעכט.
",6
בענטשטונג,1
"פֿאַרפֿױלט.
",1
קלוגהאַרציקער,1
ליפּננאַר,2
"געשטרױכלט.
",2
"אָנגעלערנט.
",1
"שׂכל.
",6
באַפֿעסטיקע,2
"דלות.
",2
"נאַר.
",2
קאַרגט,4
"קלוגער.
",1
"װערט.
",1
"דערבײַ.
",3
"גרונטפֿעסט.
",1
"געקירצט.
",1
װאַרטעניש,2
"פֿאַרקערטקײט.
",1
"רָצון.
",2
פֿאַרדרײטקײט,1
"פֿאַרװיסטן.
",1
"שלעכטער.
",1
"באַצװוּנגען.
",1
תַּקיפֿים,1
"אונטער.
",1
"דערלײזט.
",1
"צעשערט.
",1
"פֿאַרשװײַגט.
",1
טרײַ,1
"יועצים.
",2
גוטזאָגעניש,1
באַחֵנטע,1
"עשירות.
",1
גענאָדיקער,1
"אַכזר.
",1
"שׂכַר.
",1
קרומהאַרציקע,1
"ערלעך.
",1
נאַ,1
"אַנטרונען.
",1
"חוצפּה.
",2
"פֿאַרמינערונג.
",2
פֿרײַגעביקע,1
"געזעט.
",1
"פֿאַרקױפֿט.
",1
"אָנקומען.
",1
"צדיקים.
",1
"קלוגהאַרציקן.
",1
"חכם.
",2
"זינדיקער!

",1
"שטראָף.
",1
אֵשֶת-חיל,2
"מציל.
",1
"שפּאָט.
",2
"אומדערבאַרימדיק.
",1
פּוסטע,2
נאַרנס,3
דערװײַזן,1
"אָפּנאַר.
",2
פּלאַפּלט,1
שטעך,1
"הײלונג.
",2
"װאָרהאַפֿטיק.
",1
"טיפּשות.
",7
אָפּגעלאָזטע,2
פֿלײסיק,1
"בײזער.
",1
שפּאַרט,4
"פֿעט.
",1
"שענדלעך.
",1
"זינדיקן.
",3
"פֿאַרמעג.
",2
"אָנגעשרײ.
",1
לעשט,1
"אױס.
",4
איבערלײגטע,1
לופֿט,3
ביסלעכװײַז,1
"פֿאַרמערט.
",1
פֿאַרצױגענע,1
באַלױנט,1
"האַרט.
",1
אומערלעכער,1
געשיקטער,1
מײַדט,2
געבראָכענע,1
חבֿרט,4
"אומגערעכטיקײט.
",2
"באַצײַטנס.
",1
"אױס.

",1
נאַרינטע,1
פֿאַרהיטן,1
"אָקס.
",1
אָפּנאַרענישן,1
"פֿאַרשטאַנדיקן.
",1
"ליפּן.
",4
טיפּשות,3
"גוטװיליקײט.
",2
"מישן.
",2
"בליט.
",1
פֿאַלשהאַרציקער,1
כּעסן,5
"פֿאַרהאַסט.
",1
לײַכטזיניקע,1
באַקרײנען,1
"קענשאַפֿט.
",5
"צדיק.
",1
אָנשטרענג,1
ליפּנגערײד,1
"שאָדן.
",1
אָטמט,1
"נאַרישקײט.
",2
"קנאה.
",1
"באַקאַנט.
",1
"טױגעניכטס.

",1
װײכער,1
"כּעס.
",1
װױלקענעװדיק,2
גאַװערט,2
"גוטע.
",1
"געשײַט.
",1
"ריכטיקס.
",1
"ליב.
",2
"מענטשנקינדער!
",1
"חכמים.
",1
מונטערט,1
האַרצקלעמעניש,1
"סעודה.
",1
אוצר,2
צעטומלטקײט,1
געשטאָפּטער,1
אײַנגעהאַלטענער,3
"אױסגעגלײַכט.
",1
"גלײַך.
",1
"שטאַנד.
",1
"איז!
",1
"אונטן.
",1
"ליבלעכקײט.
",1
קלערט-נאָך,1
"בײזענישן.
",1
"געבײן.
",3
הערט-צו,4
"עניװת.

",1
צוגרײטענישן,1
"געמיטער.
",1
צװעק,1
האַרץ;נאַ,1
הכנָסות,1
דענקט,1
לענקט,1
"בײַטל.
",1
"טראָן.
",2
אױפֿריכטיקע,1
מלאך-המות,1
"שפּעטרעגן.
",1
גאָלד!און,1
"זילבער.
",3
אַנידערפֿאַל,1
באַשײדענע,1
"שטאָלצע.
",1
"לערנונג.
",1
"נאַרן.
",8
"בראַנדפֿײַער.
",1
אונטערהעצער,4
דריקט-צו,1
אױסצוקלערן,1
פֿאַרקערטקײט;דער,1
קאָפּ;אױפֿן,1
"באַשײד.
",1
פֿלײש-סעודות,1
"ירושה.
",1
ליגנער,2
באַשעפֿער;דעם,1
מנוּװל,2
חן-דימענט,1
בעלן;װוּהין,1
"מען.
",1
חזרט,2
װירקט,1
קלעפּ,2
אומדערבאַרימדיקער,1
מחלוקות,1
האַנטאױף,1
עָרבֿות,1
"חבֿר.
",3
"נַחַת.
",2
"װעלט.
",1
"געװינערין.
",2
"רעכטפֿאַרטיקײט.
",1
שפּאָרעװדיק,1
חכם;דער,1
"פֿאַרשטאַנדיקער.

",1
װילן;בײַ,1
"אַרױסװײַזן.
",1
קװעליקער,1
"געשלעג.
",1
ביסנס,2
"אױסברענגער.
",1
"באַשיצט.
",2
"אײַנבילדעניש.
",1
"עניװת.
",1
אױסגעהערט,1
"אַריבערטראָגן?
",1
געקריװדעטן,1
"פּאַלאַץ.
",1
"זעטן.
",1
תּחנוּנים,1
"עזות.
",1
פֿאַראומגליקןאון,1
"ברודער.

",2
פֿאַרקרימטע,1
"זינדיקט.
",1
צערנט,1
"האַרץ.
",2
קריגט-צו,1
"געבער.
",1
פֿרײַנט!דער,1
װערטערװעט,1
"גוטס,
",1
"האַרן!
",1
נאַר;און,1
נודנע,2
טריפֿעניש,2
געראָטענע,1
פֿױלקײט,3
"הונגערן.
",1
פֿאַרװאָרלאָזט,1
"ערגער.
",1
הער-צו,1
שאַנד;און,1
"כַּזבֿן.
",1
געשײַט,2
פֿאַרשטענדיקן,1
"װיסן.
",3
פֿאָלגן,2
"נאַרן.

",1
ליאַרעמער,1
בעטלט,1
שעפּט,1
רָובֿ,2
"געפֿינען?
",1
צדיק;אַז,1
זיפּט,1
"זאַט.
",2
„שלעכט!,1
שלעכט!”,1
קונה,1
באַרימט,1
זשװיר,1
"שטאָקפֿינצטערניש.
",1
שלעכטס;האָף,1
"װעג?
",1
אַרױסצורעדן,1
הײליק!און,1
"איבערצוקלערן.
",1
"דרעשראָד.
",1
זוכט-דורך,1
האַלט-אױף,1
װוּנדיקע,1
בײַלן,1
לײַטערונג,1
"הערצער.
",1
רעכטאיז,1
האַרץאיז,1
פֿלײסיקן,1
אַװעקגעבלאָזענער,1
הױך;די,1
"רעכטפֿאַרטיק.
",1
"קריגערין.
",2
קלוג;און,1
אײַנזעעניש,1
רָשעס,2
"בײזן.
",1
אָרימאַנס,1
פֿאַרבײגט,1
שטאַרקסטן,1
"מתים.
",1
װױלטאָג,4
"פֿעלשער.
",2
קריגערין,2
"ערגערניש.
",1
בַעַל-גאװה,1
געריקער,1
"מחשבֿה!
",1
"פֿעסטיקײט.
",1
רעכטפֿאַריקער,1
פֿאַרשטאַנדיקײטאון,1
"געשטראָפֿט.
",2
געװױן,1
װעג;אַפֿילו,1
"מלוה
",1
"אָרימאַן.
",1
"אױפֿהערן.
",1
רײנהאַרציקײט,1
פֿאַרשאָלטענער,1
שטראָפֿרוט,1
געהױבענע,1
שװאַכן,1
צאָרנדיקן,1
חובֿות,1
איבעררוקן,2
מלכים;ער,1
"נידעריקע.

",1
שטעקסט,1
מעסער,1
"פֿרעסער.
",1
מאכלים,1
רײַך;פֿון,1
הײבסט,2
ניטאָ;װאָרום,1
"מאכלים;
",1
זיך;„עס,1
טרינק!”,1
ייִנגל;אַז,1
אָנקװעלן,2
"ריכטיקײט.
",1
פֿרעסן,1
"שלעפֿערײַ.
",1
–חכמה,1
אוי?,1
װײ?בײַ,1
קריג?,1
קלאָג?בײַ,1
װוּנדן?בײַ,1
רױטלט,1
שפּיגלט,1
גלאַטיק,2
פֿאַרגיפֿטן,1
מאַסט,1
„זײ,1
געשפּירט;װען,1
ניכטער,1
"זוכן”.

",1
אָנגעפֿילטמיט,1
ליבלעכן,1
אָנפֿירן,1
נאָכרופֿן,1
בײזװיליקער,1
טראַכטעניש,2
"שפּעטער.
",2
"קנאַפּער.
",1
"אָפּהאַלטן.
",1
„מיר,1
געװוּסט”,1
איבעראַנדערשער,1
מישן,1
"בײדן?
",1
"חכמים.
פֿון",1
„דו,1
גערעכט”,1
קושןדעם,1
„װי,2
טאָן;איך,1
"טאָן”.
",1
געװעקסן,1
"מאַן.

",2
"איבערגעשריבן.
",1
טיפֿקײט,1
"דערפֿאָרשן.
",1
שײנדלען,1
אַהער!”אײדער,1
האַסטיק,5
שאַנד?,1
זידלען,1
עפּל,1
פּוץ-כּלים,1
אױרינג,1
גינגאָלדאיז,1
מוסר-זאָגער,1
"הערער.
",1
שנײיִקע,1
"מתּנה.
",1
אײַנגעהאַלטנקײט,1
װײכע,1
"בײן.
",1
איבערזעטן,1
"אױסברעכן.
",1
"קריגן.
",1
ברעכשטאַנג,1
פֿײַלאיז,1
אױסגעלונקענער,1
לױגזאַלץ,1
לידערפֿאַר,1
אומעטיקן,1
שיטסטו,1
צפֿון-װינט,1
פֿאַרדראָסיקע,1
"פּנימער.
",1
קױטיקער,1
דומפּיקער,1
ברונעםאיז,1
"רָשע.
",1
אײַנגעבראָכענע,2
מױעראיז,1
אומזיסטע,1
בײַטש,1
באָמבלען,1
אֶבֿן-טובֿ,1
אַנגל,1
צוצוטראָגן,1
געשײַטע,1
"ענטפֿערער.
",1
היצט,1
"זײַנס.
",1
װאַרפֿטברענעדיקע,1
שײַטן,1
"בלױז.
",1
פֿאַרלעשט,1
זשאַר,1
"שטרײַט.
",1
פּסולתדיק,1
באַצױגן,1
"עולם.
",1
געפֿאַלנקײט,1
"מױל.

",1
קנאה?,1
פֿאָרװוּרףאײדער,1
גינציק,1
הונגעריקער,3
ביטערס,1
האַרציקער,1
פֿאַרלאָזן;און,1
בראָך;בעסער,1
שָכן,1
רעגנדיקן,1
מערזער,1
רײַכטום;און,1
ציגנמילך,1
"דינסטמײדלעך.

",1
"באַשטאַנד.
",2
שלאַקסרעגן,1
"אַלץ.
",4
"עושר.
",1
פֿרעסערס,1
"אומװערדיקײט.
",1
"דורך.
",1
פֿעליק,2
רױבערײַען;און,1
"מאריך-ימים.
",1
"בײַשטײן.
",1
אָפּקומען,1
"גלאַט.
",1
פֿאַרהאַװעט,1
פֿאַרגינער,1
חןװי,1
„עס,1
פֿאַרברעך”,1
"אומברענגער.
",1
פֿאַרלאַנגערישע,1
"געזעטיקט.
",1
פֿאַרהױלט,1
"קללות.
",1
געמוסרטער,1
זיפֿצט,2
בעלן,1
בלאָזן-אױף,1
בײזערט,1
שמײכלט,1
דערלײַכטער,1
"מפּלה.
",1
פֿאַרצערטלט,1
"אײבערהאַר.
",1
צאָרנדיקער,1
"פֿאַרברעכן.
",1
אַלײןער,1
"גלײַך.

",1
אָגור,1
יָקֶהן,1
"מוסר.
דער",1
איתיאֵלן,2
אוכָּלן,1
אַראָפּגענידערט?װער,1
פֿױסטן?װער,1
טוך?װער,1
ערד?װאָס,1
נאָמען?און,1
"װײסט?
",1
פֿאָרהאַלטן,1
"ליגנער.
",1
פֿאַרמַסרן,1
"פֿאַרשולדיקן.
",1
אױגן!און,1
אױפֿגעהױבן!,1
עַלוּקָהן,1
„גיב!,1
גיב!”פֿאַראַן,1
„גענוג”,1
"„גענוג”.
",1
אױספּיקן,1
"אָדלער.
",1
"יונגפֿרױ.
",1
נואפֿטעזי,1
מיאוסער,1
"האַרינטע.
",1
מוראַזשקעס,1
שפּין,1
קיניגלעכע,2
טראָט,1
יאַכטהונט,1
באָק;און,1
פּוטער,1
"קריג.

",1
למואֵל,2
געטראַנק!,1
פֿאַרביטערטע,2
אָרימקײטאון,1
פֿאַרגײיִקע,1
"אבֿיון.
",1
געפֿינען?און,1
װיליקע,1
האַנדלשיפֿן,1
דינסטמײדלעך,1
גוט;ניט,1
שפּינראָד,1
שפּינדל,1
רױטגעװאַנט,1
לײַנענטוך,1
האַנדלסמאַן,1
„פֿיל,1
אַריבער”,1
"טױערן.

",1
"יהואש
אִיובֿ

",1
אִיובֿן,14
גאָטספֿאָרכטיק?,1
אַרומגעצאַמט,1
"האַנט.
איז",1
שבֿאָער,1
"געזאָגט
נאַקעט",1
"היט.
",1
קראַצן,1
פֿרומקײט?,1
לעסטער,1
אָננעמען?,1
אִיובֿס,5
אֶליפֿז,7
בִלדַד,5
שוחי,5
צופֿר,4
נַעַמָתי,4
"גרױס.

",1
אָנגעזאָגטאַ,1
װאָלקעניש,1
כמאַרעס,2
אױפֿצוּװעקן,1
אָװנטשטערן,1
געשטאָרבן?אַרױס,1
פֿאַרגאַנגען?,1
צוגענומען?און,1
פֿאַרבױען,2
באַהאַלטענער,1
מאַטערט,2
געמיט?,3
"געקומען.

",1
פֿאַרדריסן?אָבער,1
געשטרױכלטן,1
געבײגטע,1
װעגן?,2
אונטערגעגאַנגען?און,1
װילדלײב,1
–אָבער,2
פֿאַרגנבֿען,1
קװינט,1
צעשױדערט,1
אַריבער;קאַפּױר,1
אָנבליק;אַ,1
אױגן;אַ,1
שטים,1
גערעכט?צי,1
שטױב?מע,1
אומגעמערקט,1
געצעלטשטריק,1
ענטפֿערן?און,1
קערן?,1
תֵּכּף,1
געבאָרן;נאָר,1
היצקעפּ,1
ליסטיקע,2
ממשות,1
שטאַרקנס,1
נאָכזען,1
באַגלײַך!,1
אַצונד;דרום,1
געמיט;שרעקענישן,1
גראָז?צי,1
מרוקעט,1
פֿוטער?,1
אומבאַטעַמטס,1
זאַלץ?צי,1
אַלטײַ?,1
צושפּײַזן,1
װיליקט,1
דערענדיקט,1
מיך!,1
יסורים;זאָל,1
אומדערבאַרימדיק;הגם,1
געלײקנטאָן,1
האָפֿן?און,1
כּוח?איז,1
קופּער?,1
צעװאַרעמט,1
פֿאַרשװוּנדן,3
תֵּימא,1
גײ-מחנות,1
"אױסלײזן?
",1
װערטער!אָבער,1
פֿאַרצװײפֿלטן?,1
מיר;און,2
אומרעכט?צי,1
"פֿאַרברעכן?
",1
דינסטצײַט,2
צוגעצײלט,1
אױפֿשטײן?און,2
װאַרפֿעניש,1
פּלאַצט,1
װעבשיפֿל,1
קלעמעניש,1
ים-חיה,1
שטעלסט,1
שרעקסטו,1
גרױלסטו,1
דערװאַרגעניש,1
פּרוּװן?,1
מיר?מיך,1
שלינג,1
שפּײַעכץ?,1
מענטשן?פֿאַר,1
צילברעט,2
לאַסט?,1
פֿאַרגיסטו,1
זינד?װאָרום,1
משפּט?און,1
זומפּ?קען,1
גרינקײט,1
גאָרע,3
גאָטפֿאַרגעסער,1
זומערפֿאָדים,1
עס;און,1
עַקשנען,1
גאַנץ?,1
טרײסלט,1
בערשטערן,1
אָריאָן,2
אָפּהאַלטן?װער,1
ענטפֿערן;בעטן,1
צערײַבט,2
ביטערנישן,3
לאָדן?”,1
פֿאַרשולדיקן;איך,1
"קרום.
",1
אומשולדיק;מיך,1
אַרט,1
איךדעם,1
גוססן,1
רָשע;דעם,1
ער;אױב,1
ראָרשיפֿן,1
שװעבט,1
אומעטיק,1
שנײװאַסער,1
אַנטשײדער,1
"זיך?

",1
לעבן;איך,1
מאַכן;לאָז,1
דריקסט,1
באַשײַנסטו?,1
דיר?צי,2
זעט?,1
פֿאָרשסט,1
ברענגסטו,2
פֿאַרגליװערט,2
געפֿלאָכטן,1
אָבאַכט,1
זעענדיק,1
באַגײסטו,1
משונה,1
מערסט,1
מיר;געביטן,1
אַרױסגעצױגן?,1
אָרדענונג,2
פֿילרעדעװדיקער,1
געענטפֿערט?און,1
ליפּנמענטש,1
גערעכט?,1
פּלױדערײַען,2
שפּאָטסט,1
פֿילפֿאַכיק,1
דירװינציקער,1
דערפֿאָרשונג,1
געפֿינען?צי,1
געפֿינען?,1
אױפֿטאָן?טיפֿער,1
לענגער,1
פּוסטער,1
איבערגעבאָרן,1
צוקערן,1
פֿאַרגעסן;װי,1
העלער,1
אַרומקוקן,1
אױסהױכעניש,1
"נשמה.

",1
אָפּשטאַרבן,1
חכמה!,1
געענטפֿערט;אַ,1
גליקלעכן,1
גרײַזן,3
פֿאַרשטאַנדיקײט?,5
פֿאַרהאַלט,1
פֿאַרפֿירטער,1
באַנומענע,2
שטריקגאַרטל,1
באַרעדעװדיקע,1
"שיכּורער.

",1
שמירער,1
רופֿאים,1
קריגן?,1
אױספֿאָרשן?צי,1
אָפּנאַרן?,1
בײַשפּילן,1
"הױפֿנס.
",1
אױפֿװײַזן,1
אַרױסזאָג,1
משפּט;איך,1
מיר?װאָרום,1
חטאים?מײַן,1
רעכנסט,1
שרײַבסט,1
שטעגן;אַרום,1
גריבלסטו,1
"צעפֿרעסן.

",1
קורצע,1
אױגן?און,1
אומרײן?קײן,1
צוגעשניטן,1
גרענעצן,3
האָפֿענונג;אַז,1
אױף;ביז,1
אױפֿװאַכן,1
געהאַרטביז,1
אורלױב,2
צײלסטו,2
װאַרטסט,1
פֿלײצונגען,1
שװענקען,1
ערד;אַזױ,1
שטאַרקסט,1
פֿאַרענדערסט,1
װײטאָקט,1
בױך?,1
פֿאַרשטערסטו,1
מינערסט,1
קלײַבסט,1
געװאָרן?אָדער,1
ניט?פֿאַרשטײסטו,1
מילד,1
רײן?און,1
געבאָרענער,2
אומװערדיקער,1
"װאַסער?
",1
אױערןאין,1
אױסצודרײען,1
עס?ער,1
דיקע,1
פּלאָסטן,1
פֿינצטערניש;זײַן,1
טרױען,1
פֿאַרנאַרטער,1
אײַנבײַט,1
אָפּשאָקלען,1
אומצײַטיקס,1
"אָפּנאַרונג.

",1
אַזױנס;צרהדיקע,1
װינטיקע,1
רײד?אָדער,1
ענטפֿערן?,1
איראַז,1
אָרט;איך,1
געקניפּט,1
געלינדערט,1
צעגרױלט,7
געזעלנשאַפֿט,1
צעקנײטשט,1
מאָגערקײט,1
געקריצט,1
צײן;מײַן,1
פּאַטשט,3
באַקן;אין,1
צעפּיצלט;און,1
שיסער,1
גאַל,2
אױפֿגענײט,1
געשרײ!,1
עדוט-זאָגער,1
"װעל
זיך",1
"אומקערן.

",1
אַלײן;װער,1
האַנטשלאָג,1
מַסרט,1
חניפֿה,1
"קינדער!
",1
שפּײַען,2
שטאַרקײט!,1
טראַכטענישן,2
זײ„נאָנט,1
פֿינצטער”,1
„ביסט,1
פֿאָטער!”„מײַן,1
שװעסטער”,1
האָפֿענונג?יאָ,1
אָנזען?,1
געיעגן,1
װערטער?באַטראַכט,1
פֿאַרצוקסט,1
"אָרט?
",2
פֿונק,1
געענגט,1
אַנידערװאַרפֿן,1
קנופּ,1
כאַפּשטײַג,1
גרױלן,1
האָב;אױף,1
טריקענען,1
פֿינצטערנישאון,1
שטראָפֿטאָג,1
שפּעטערדיקע,3
באַטריבן,1
באַלײדיקט,1
פֿאָרװאַרפֿן,1
אַרומגעלײגט,1
צעשטױסט,2
קרובֿים,1
הױזװױנער,1
צוּװידער,1
פֿאַרעקל,1
פֿאַרטרױטע,1
יאַסלעס,1
רודפֿט,1
פֿלײש?,1
װערטער!הלװאי,1
פֿאַרצײכנט!,1
בלײַאױף,1
אײַנגעהאַקט!,1
אײַנגעקלאַפּט,1
–גײען,1
רודפֿן!”אַזױ,1
שװערד;דרום,1
"פֿאַראַן.
",1
קורצן,1
רגע?,1
אונטערגײן;זײַנע,1
אַװעקפֿליִען,1
טײַכנשטראָמען,1
אַראָפּשלינגען,1
אָנפֿרײען,1
הפֿקר,1
פֿרעסערײַ,1
געװערן,1
קראָפּ,1
גאַל;אימות,1
אױפֿגעבלאָזן;עס,1
באַשערטע,1
רעדן;און,1
אָפּלאַכן,1
קלאָג?און,1
"שױדער.
",1
קראַפֿט?,1
באַפֿרוכפּערט,1
קעלבט,1
יונגװאַרג,1
פֿאַרברענגען,1
דינען?און,1
האַנט;דער,1
בראָך?ער,1
אַװעק?,1
„,1
קינדער”,1
אַלמאַכטיקנס,1
"געענדיקט?
",1
העכסטע?,1
עמערס,1
קליגט,1
„װוּ,1
שׂרָרה?און,1
װױנונג?”,1
װעגפֿאָרער?איר,1
װעג?און,2
תּשובֿות,1
"אָפּנאַר?

",1
גאָט?נײַערט,1
צדיק?אָדער,1
פֿלעגסט,3
„יאָ,1
איר”,1
פּלוצימדיקער,1
העכסטע,1
„װאָס,1
אום”,1
געטרעטן?,1
אונדז!און,1
אַלמאַכטיקער?,1
–יאָ,1
באַקען,1
–דורך,1
שטוב,2
גאָלדאַרץ,2
קרוּװעס,1
באַשליסן,1
דערהײבונג;װאָרום,1
העלפֿטדעם,1
"הענט.

",1
פֿאָרגעלײגט,1
מיר?נײן,1
"ריכטער.
",1
אָפּגעקערט;מער,1
אָפּהאַלטן?און,1
אָפּגעלײגט,2
זוכנדיק,1
שפּײַז;די,1
מלבושאון,2
רעגנגוס,1
דורכגענעצט,1
שיצונג,1
טוליען,2
"פֿעלדז.
",1
פּרעסן,1
גוססע,1
"פֿאָרװוּרף.
",1
אבֿיון;און,1
אײַן;זײ,1
"טױטשאָטן.
",1
װאַסער;פֿאַרשאָלטן,1
שנײװאַסער;די,1
לאָבט,1
געדאַכט;און,1
כּוח;ער,1
ניטאָ;יאָ,1
"אָפּגעשניטן.
",1
אָפּלײקענען,1
"װאָרט?

",1
אים;ער,1
מחנות?,1
ליכט?,1
העל,1
"מילב?

",1
כּוח!בײַגעשטאַנען,1
מאַכט!,1
װערטער?און,1
תּוהו,1
הענגט,2
געצירקלט,1
הימל;זײַן,1
מורמל,1
"פֿאַרשטײן?

",1
באַטרוג!,1
גערעכט!ביז,1
אָפּלאָזן;מײַן,1
"פֿאָרצוּװאַרפֿן.
",1
פֿאַרברעכער!,1
צרה?,1
פּלױדערט,1
נישטיקס?,1
אָנזאַמלען,1
אָנגרײטן,2
אױפֿצוקלײַבן,2
ניט;לױפֿנדיק,1
שמוצערט,1
גרעבערײַ,1
שמעלצט,1
אױסשטײנער,1
שאַכט,1
באַװױנער;פֿאַרגעסן,1
פֿאַרבײַגײערס,1
פֿוס;אָפּגעצערט,1
סאַפּיר,1
פֿאַלק,1
פֿײַנגאָלד,2
גלאָז,1
אױסבײַט,2
אַבֿנים,1
קריסטאָל,1
חכמה?און,1
זאָגןמיט,1
דונערגעװיטער,1
מענטשןזע,1
"פֿאַרשטאַנדיקײט.

",1
אָפּגעהיט!,1
צוגעשטימט,1
פֿעניקספֿױגל,1
"באַנײַען.
",1
גלױבן;און,1
"טרײסטן.

",1
פֿאָטערסמיט,1
הענט?זײער,1
נאָגן,1
פֿינצטערער,2
זאַלצקרײַטעכץ,1
בעזעמבײמלעך,1
אָנצוּװאַרעמען,1
מוֹראדיקע,1
צונױפֿגענורעט,1
געמײנע,1
אױסגעשטױסן,1
לידל,1
יונגװאַרג;זײ,1
װאַסערבראָך,1
צעגיסט,1
בױערט,1
העמד,1
פֿײַנטסטו,1
זאַמלהױז,3
בראָך?,1
